---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""Will Pay Out: Personal, CRA or HST Tax Arrears""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Will Pay Out: Property Tax Arrears""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""COMMISSIONS""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Finders Fees""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Renewal Pay""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Trailer Fees""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Volume Bonus""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""CREDIT REQUIREMENTS""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""Age of Credit Bureau (Days)""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Bankruptcy Purchase""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Bankruptcy Refinace""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Beacon <680 Max GDS/TDS""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Beacon >680 Max GDS/TDS""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Consumer Proposals ""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Credit Scores Based on Applicant Details""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Double Bankruptcy""}"
"{""Y/N/M"": ""M"", ""POLICY DETAILS"": ""While the exact policy may not be explicitly stated in the document, procedures imply that consent to release client information is required for underwriting."", ""POLICY NAME"": ""GDS/TDS Exceptions""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""GDS/TDS for 2nd Mortgage""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""GDS/TDS for LOC""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Minimum Beacon Requirements""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Equifax Bureaus""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Transunion Bureaus""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""QUALIFYING & FEES""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""... (details)"", ""POLICY NAME"": ""Insurable/Insured Deals Only""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Insurers (Canada Guarantee)""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""Insurers (CMHC)""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Insurers (Sagen)""}"
"{""Y/N/M"": ""N"", ""POLICY DETAILS"": """", ""POLICY NAME"": ""Lending Fee""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Maintenance Fee""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""Qualify at Contract Rate""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Qualifying Rate for Conventional Deals""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Renewal Fees and Details""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""DOWN PAYMENT ""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Gifted Down Payment Aunt/Uncle""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Gifted From Immediately Family Member""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""Gifted From Immediately Family Member (Rental)""}"
"{""Y/N/M"": ""N"", ""POLICY DETAILS"": """", ""POLICY NAME"": ""Gifted Money From Non-Family""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""...}"", ""POLICY NAME"": ""Government Grants""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""... "", ""POLICY NAME"": ""How Much of the Down Payment Can Be Gifted? (100% or % From Own Funds)""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Rent to Own Agreements""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""RRSP Withdrawals""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Vendor Take Back Mortgages""}"
"{""Y/N/M"": ""M"", ""POLICY DETAILS"": ""While the policy isn't explicitly named, procedures imply that prior consent from all applicants must be obtained before underwriting can proceed."", ""POLICY NAME"": ""BUSINESS FOR SELF INCOME""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""Add Backs (CCA and Business Use of Home)""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Business for Self (Self-Employed) Confirmed""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Line 150 2 Year Average for BFS""}"
"{""Y/N/M"": ""N"", ""POLICY DETAILS"": ""Meridian's policies regarding consent to release client information are not explicitly mentioned in the provided text."", ""POLICY NAME"": ""Line 150 Gross-up Income BFS""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""Minimum Time in Business (BFS)""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""Self Declared Income""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Vehicle Allowance""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""INCOME""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Add Percent of Rents to Gross Income ""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""Alimony/Child Support (Income)""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""Assets as income ""}"
"{""Y/N/M"": ""M"", ""POLICY DETAILS"": ""Although the policy mentions that personal information should be handled confidentially, there's no explicit mention of consent release."", ""POLICY NAME"": ""Assured Income for the Severely Handicapped (AISH)""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Bonus / Overtime""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Canada Child Benefit (CCB)""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""CCB Age Requirements""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""CCB How Much Can We Use? (% of Total Income)""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Co-signer Has to be Related""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Co-signer Required to be on Title""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Co-signer to Live in the Property""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Co-signers Allowed""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Commissioned Income""}"
"{""Y/N/M"": ""N"", ""POLICY DETAILS"": """", ""POLICY NAME"": ""Contract Income""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Contributory Income""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Do You Accept People on Probation""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Employment Insurance""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Foster Care / Care Aide income""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Guarantor Has to be Related""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""Guarantors Allowed""}"
---Error--- "{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""..."", ""POLICY NAME"": ""Guarantors Required to be on Title""}"
"{""Y/N/M"": ""Y"", ""POLICY DETAILS"": ""Meridian requires signed consent from all applicants prior to underwriting, but does not provide consent forms to brokers."", ""POLICY NAME"": ""Guarantors to Live in the Property""}"
"{""Y/N/M"": ""N"", ""POLICY DETAILS"": ""Unable to extract relevant information."", ""POLICY NAME"": ""Hourly""}"
